id,sex,country,city,bdate,years,range_years
41451265,Male,Россия,Красноярск,1992,29,Старше 27
41419683,Male,Россия,Москва,1998,23,23-27
41300243,Female,Россия,Воронеж,1994,27,23-27
41286287,Male,Россия,Кандалакша,1993,28,Старше 27
41165316,Male,Россия,Псков,1997,24,23-27
41107767,Male,Россия,Воронеж,1996,25,23-27
40925298,Male,Россия,Нижний Новгород,1999,22,18-22
40777341,Male,Россия,Кострома,1996,25,23-27
40758551,Female,Россия,Москва,1998,23,23-27
40753859,Female,Россия,Unfiled_city,1995,26,23-27
40733160,Male,Россия,Казань,2000,21,18-22
40591672,Male,Россия,Unfiled_city,1990,31,Старше 27
40587362,Male,Россия,Кинель,1994,27,23-27
40466156,Male,Россия,Санкт-Петербург,2001,20,18-22
40243946,Male,Россия,Санкт-Петербург,1986,35,Старше 27
40219842,Male,Россия,Астрахань,1995,26,23-27
39895040,Male,Россия,Санкт-Петербург,1996,25,23-27
39823164,Male,Россия,Новотроицк,1994,27,23-27
39703700,Male,Россия,Москва,1994,27,23-27
39698554,Male,Россия,Домодедово,1997,24,23-27
39677970,Male,Россия,Москва,1997,24,23-27
39663427,Male,Россия,Unfiled_city,2001,20,18-22
39661660,Male,Россия,Москва,1993,28,Старше 27
39570676,Male,Россия,Санкт-Петербург,1996,25,23-27
39300833,Male,Россия,Санкт-Петербург,1996,25,23-27
39291552,Male,Россия,Санкт-Петербург,1998,23,23-27
39236893,Female,Россия,Москва,1998,23,23-27
39235338,Male,Россия,Волжск,1996,25,23-27
39187608,Male,Россия,Лоухи,1994,27,23-27
39070463,Male,Россия,Unfiled_city,1996,25,23-27
38775518,Female,Россия,Кандалакша,1993,28,Старше 27
38765673,Male,Россия,Подольск,1996,25,23-27
38764767,Male,Россия,Волжский,1996,25,23-27
38696372,Female,Россия,Тольятти,1996,25,23-27
38567939,Female,Россия,Санкт-Петербург,2001,20,18-22
38291394,Female,Россия,Новокуйбышевск,1998,23,23-27
38286861,Male,Россия,Санкт-Петербург,1994,27,23-27
38254721,Male,Россия,Норильск,1995,26,23-27
38188758,Male,Россия,Москва,1999,22,18-22
38187309,Male,Россия,Уфа,1990,31,Старше 27
38025374,Male,Россия,Волжский,1996,25,23-27
38017720,Female,Россия,Санкт-Петербург,1998,23,23-27
38008331,Male,Россия,Москва,1997,24,23-27
37917372,Male,Россия,Набережные Челны,1993,28,Старше 27
37894958,Male,Россия,Москва,1997,24,23-27
37771288,Male,Россия,Омск,1995,26,23-27
37754003,Male,Россия,Москва,1999,22,18-22
37667342,Male,Россия,Сыктывкар,1986,35,Старше 27
37649902,Male,Россия,Курчатов,1994,27,23-27
37606374,Male,Россия,Красноярск,1991,30,Старше 27
37599439,Male,Россия,Таганрог,1995,26,23-27
37592569,Male,Россия,Москва,1995,26,23-27
37549975,Male,Россия,Москва,1997,24,23-27
37482599,Male,Россия,Москва,1987,34,Старше 27
37373338,Male,Россия,Москва,1996,25,23-27
37361773,Male,Россия,Екатеринбург,1994,27,23-27
37341380,Male,Россия,Благовещенск,1994,27,23-27
37340226,Male,Россия,Красноярск,1991,30,Старше 27
37264206,Male,Россия,Москва,1997,24,23-27
37182674,Male,Россия,Тюмень,1996,25,23-27
37175109,Male,Россия,Владивосток,1987,34,Старше 27
37039229,Male,Россия,Санкт-Петербург,1990,31,Старше 27
37023220,Female,Россия,Москва,1995,26,23-27
36945088,Male,Россия,Москва,1999,22,18-22
36935766,Male,Россия,Орёл,1993,28,Старше 27
36884132,Female,Россия,Москва,1990,31,Старше 27
36879995,Male,Россия,Санкт-Петербург,1995,26,23-27
36817306,Male,Россия,Unfiled_city,1997,24,23-27
36711853,Male,Россия,Кировск,1991,30,Старше 27
36551590,Male,Россия,Новосибирск,1998,23,23-27
36518409,Female,Россия,Unfiled_city,1995,26,23-27
36504782,Female,Россия,Орск,1996,25,23-27
36406575,Male,Россия,Unfiled_city,1987,34,Старше 27
36366253,Male,Россия,Воронеж,1993,28,Старше 27
36257960,Male,Россия,Краснодар,1987,34,Старше 27
36227650,Male,Россия,Санкт-Петербург,1999,22,18-22
36046677,Male,Россия,Санкт-Петербург,1998,23,23-27
35850174,Male,Россия,Щелково,1994,27,23-27
35785342,Male,Россия,Казань,1994,27,23-27
35782961,Male,Россия,Барнаул,1991,30,Старше 27
35717490,Male,Россия,Нижний Тагил,1994,27,23-27
35552233,Male,Россия,Омск,1996,25,23-27
35492369,Male,Россия,Волжский,1996,25,23-27
35462786,Male,Россия,Unfiled_city,1996,25,23-27
35435831,Male,Россия,Саратов,1992,29,Старше 27
35278333,Male,Россия,Москва,1993,28,Старше 27
35152735,Male,Россия,Екатеринбург,1994,27,23-27
35098024,Male,Россия,Рязань,1996,25,23-27
35027614,Male,Россия,Москва,1996,25,23-27
34955643,Male,Россия,Рязань,1997,24,23-27
34619530,Male,Россия,Ульяновск,1995,26,23-27
34501549,Male,Россия,Москва,1994,27,23-27
34462244,Male,Россия,Санкт-Петербург,1995,26,23-27
34410973,Male,Россия,Москва,1996,25,23-27
34280672,Male,Россия,Киров,1995,26,23-27
34255461,Male,Россия,Красноярск,1998,23,23-27
34170459,Female,Россия,Москва,1997,24,23-27
34129540,Male,Россия,Самара,1995,26,23-27
34074832,Male,Россия,Киров,1994,27,23-27
34025930,Male,Россия,Йошкар-Ола,1995,26,23-27
33999515,Male,Россия,Мурманск,1992,29,Старше 27
33989669,Male,Россия,Воронеж,1996,25,23-27
33963690,Male,Россия,Болхов,1999,22,18-22
33868313,Female,Россия,Сосновый Бор,1992,29,Старше 27
33769417,Male,Россия,Воронеж,1993,28,Старше 27
33769277,Male,Россия,Москва,1994,27,23-27
33696922,Male,Россия,Сургут,1995,26,23-27
33667609,Male,Россия,Рыбинск,1996,25,23-27
33597069,Male,Россия,Красноярск,1995,26,23-27
33551505,Male,Россия,Москва,1997,24,23-27
33516354,Male,Россия,Unfiled_city,1997,24,23-27
33463053,Male,Россия,Москва,1994,27,23-27
33459802,Female,Россия,Великие Луки,1995,26,23-27
33347055,Male,Россия,Уфа,1995,26,23-27
33288980,Male,Россия,Оренбург,1998,23,23-27
33112349,Female,Россия,Москва,1995,26,23-27
33075260,Female,Россия,Красноярск,1993,28,Старше 27
33061510,Male,Россия,Волгоград,1986,35,Старше 27
33003042,Male,Россия,Калуга,1996,25,23-27
32980247,Male,Россия,Unfiled_city,1996,25,23-27
32936280,Female,Россия,Москва,1996,25,23-27
32888822,Female,Россия,Unfiled_city,1995,26,23-27
32762002,Male,Россия,Саратов,1996,25,23-27
32761258,Male,Россия,Петрозаводск,1996,25,23-27
32725034,Male,Россия,Тула,1994,27,23-27
32453421,Male,Россия,Москва,1998,23,23-27
32419593,Male,Россия,Бийск,1991,30,Старше 27
32362984,Female,Россия,Москва,1995,26,23-27
32190579,Male,Россия,Тула,1997,24,23-27
32120228,Male,Россия,Самара,1995,26,23-27
32095580,Male,Россия,Unfiled_city,1990,31,Старше 27
32058746,Female,Россия,Новосибирск,1998,23,23-27
32007140,Male,Россия,Подольск,1994,27,23-27
31916779,Male,Россия,Санкт-Петербург,1995,26,23-27
31879225,Male,Россия,Чита,1993,28,Старше 27
31477276,Male,Россия,Москва,1997,24,23-27
31446612,Male,Россия,Орёл,1994,27,23-27
31360101,Male,Россия,Новосибирск,1990,31,Старше 27
31319680,Male,Россия,Москва,1996,25,23-27
31260894,Male,Россия,Вологда,1994,27,23-27
31063691,Male,Россия,Санкт-Петербург,1996,25,23-27
30915171,Male,Россия,Санкт-Петербург,1999,22,18-22
30880029,Female,Россия,Unfiled_city,1993,28,Старше 27
30822225,Female,Россия,Саратов,1995,26,23-27
30738480,Male,Россия,Москва,1993,28,Старше 27
30702976,Male,Россия,Сызрань,1995,26,23-27
30691574,Male,Россия,Москва,1999,22,18-22
30558437,Male,Россия,Екатеринбург,1994,27,23-27
30478982,Male,Россия,Нефтеюганск,1991,30,Старше 27
30422580,Female,Россия,Смоленск,1996,25,23-27
30317815,Male,Россия,Казань,1995,26,23-27
30310244,Female,Россия,Санкт-Петербург,1999,22,18-22
30295949,Male,Россия,Unfiled_city,1995,26,23-27
30154242,Male,Россия,Москва,1995,26,23-27
30144829,Female,Россия,Москва,1997,24,23-27
30109957,Male,Россия,Москва,1997,24,23-27
30046335,Male,Россия,Полевской,1994,27,23-27
30019097,Male,Россия,Новосибирск,1997,24,23-27
29717536,Male,Россия,Омск,1990,31,Старше 27
29564235,Male,Россия,Дзержинск,1996,25,23-27
29538432,Male,Россия,Белгород,1995,26,23-27
29523455,Male,Россия,Санкт-Петербург,1986,35,Старше 27
29486074,Male,Россия,Нижневартовск,1996,25,23-27
29478248,Male,Россия,Unfiled_city,1995,26,23-27
29382514,Male,Россия,Казань,1994,27,23-27
29282728,Male,Россия,Москва,1995,26,23-27
29236931,Male,Россия,Орёл,1995,26,23-27
29227063,Male,Россия,Псков,1998,23,23-27
29218656,Male,Россия,Unfiled_city,1998,23,23-27
29195235,Male,Россия,Unfiled_city,1995,26,23-27
29194937,Male,Россия,Москва,1995,26,23-27
29137219,Female,Россия,Москва,1999,22,18-22
29114568,Male,Россия,Санкт-Петербург,1995,26,23-27
29097860,Male,Россия,Жигулевск,1992,29,Старше 27
29045891,Male,Россия,Москва,1996,25,23-27
28884424,Male,Россия,Сургут,1994,27,23-27
28873611,Male,Россия,Королёв,1994,27,23-27
28741916,Male,Россия,Новосибирск,1996,25,23-27
28683765,Male,Россия,Москва,1995,26,23-27
28648844,Male,Россия,Unfiled_city,1998,23,23-27
28633959,Male,Россия,Санкт-Петербург,1998,23,23-27
28576882,Male,Россия,Краснодар,1990,31,Старше 27
28566020,Female,Россия,Комсомольск-на-Амуре,1993,28,Старше 27
28541692,Male,Россия,Москва,1994,27,23-27
28526158,Female,Россия,Королёв,1994,27,23-27
28418678,Male,Россия,Киров,1994,27,23-27
28267322,Male,Россия,Москва,1988,33,Старше 27
28201129,Male,Россия,Москва,1996,25,23-27
28036831,Male,Россия,Unfiled_city,1992,29,Старше 27
27963978,Male,Россия,Санкт-Петербург,1995,26,23-27
27913354,Male,Россия,Чебоксары,1994,27,23-27
27898481,Male,Россия,Калининград,1997,24,23-27
27816844,Male,Россия,Ярославль,1988,33,Старше 27
27814764,Male,Россия,Казань,1995,26,23-27
27704254,Male,Россия,Мытищи,1990,31,Старше 27
27624986,Male,Россия,Белгород,1993,28,Старше 27
27598573,Male,Россия,Архангельск,1995,26,23-27
27573149,Male,Россия,Псков,1993,28,Старше 27
27558436,Male,Россия,Волгоград,1979,42,Старше 27
27468883,Male,Россия,Кострома,1997,24,23-27
27442792,Male,Россия,Москва,1996,25,23-27
27167809,Male,Россия,Санкт-Петербург,1994,27,23-27
27164618,Male,Россия,Ярославль,1997,24,23-27
27139516,Male,Россия,Севастополь,1997,24,23-27
27045096,Male,Россия,Екатеринбург,1995,26,23-27
26986261,Male,Россия,Unfiled_city,1997,24,23-27
26905611,Male,Россия,Уфа,1996,25,23-27
26788764,Male,Россия,Москва,1991,30,Старше 27
26782120,Male,Россия,Новосибирск,1992,29,Старше 27
26726577,Male,Россия,Москва,1997,24,23-27
26716524,Male,Россия,Угольные Копи,1992,29,Старше 27
26669551,Female,Россия,Тюмень,1996,25,23-27
26621773,Male,Россия,Москва,1997,24,23-27
26572496,Male,Россия,Ульяновск,1996,25,23-27
26536516,Male,Россия,Ижевск,1996,25,23-27
26532656,Male,Россия,Калининград,1995,26,23-27
26500793,Male,Россия,Омск,1994,27,23-27
26499772,Male,Россия,Нижний Новгород,1996,25,23-27
26381185,Male,Россия,Unfiled_city,1998,23,23-27
26374660,Male,Россия,Волгоград,1992,29,Старше 27
26374175,Male,Россия,Unfiled_city,1990,31,Старше 27
